300,-300,90
297.29710189431734,-299.29290186186347,89.95631916724302
288.3198610705936,-297.25347236142846,89.8421486254367
271.05427269850634,-293.99027677427483,89.68848495044226
241.47194889899765,-289.5959644472611,89.54487695573589
188.60706158998866,-284.15024442909515,89.52895382700943
59.41460721052532,-277.7219585321156,90.17804978110614
66.0388659033517,-270.37074560200875,89.37668590116728
94.8223235984507,-262.1486032059779,88.26663708461304
123.42184588913038,-253.10135805264537,87.07591734637293
150.49108092033836,-243.270177238524,85.82210691464898
175.86743010981763,-232.69235027966909,84.51056072686882
199.5895333938494,-221.4018908210802,83.14429374816956
221.73304039369927,-209.43005073161765,81.72567466922496
242.372632538614,-196.80577533153198,80.25685120776707
261.5727091743298,-183.55611841214218,78.73988474947099
279.3858026557903,-169.7066328729288,77.17680526073505
295.8531405891762,-155.28175216654535,75.56964381076274
311.0056819581483,-140.30517849151929,73.92046102957042
324.8651047995981,-124.80029582231558,72.23137853423532
337.44459120957174,-108.79062977445399,70.50461706534932
348.74937548223386,-92.30038265212785,68.74254451038998
358.7770565723795,-75.3550819721567,66.94773763149138
367.51768107186825,-57.98239622595561,65.12306281187638
374.95359626269334,-40.21319587633934,63.27178362500666
381.0590607824574,-22.082976181971446,61.39770701037231
385.7995843497202,-3.633821310549584,59.50538628755747
389.1309468284097,15.082805509147851,57.60040998080086
390.997817866841,34.001978821049626,55.68982393922627
391.33185639525084,53.0391400558366,53.78276743046345
390.04910563798796,72.08042771811824,51.89146617180798
387.04639820751987,90.96687468795587,50.0328485491288
382.196317323551,109.46725549044022,48.23131127772003
375.3399632668446,127.2284753449538,46.52375283283582
366.2762130083266,143.677626255131,44.96947524440331
354.74499243200904,157.80812211748906,43.671737863930616
340.39926471317204,167.6447921196627,42.83152814090165
322.7518608098017,168.6295144122931,42.909529950672365
301.04624490397964,147.50522717027238,45.239014833932714
273.8597512786884,69.52542283213565,53.308860203999274
238.6709183732693,-31.442998927507453,63.757590709017734
189.7968159484991,-101.30038112424211,71.23206995293887
85.54845035835275,-150.47508663870047,77.19202416028627
49.47903455195822,-187.20930751902284,81.22614040638251
58.184442289957246,-215.59823803495138,83.97797938059549
68.12400346250647,-237.89242342299312,86.10800230767403
78.29454830792086,-255.46639063087497,87.76369358000798
88.48740196930312,-269.23075311073075,89.03820129137995
98.64215765033373,-279.82462317380435,89.99604074087692
108.74051093314031,-287.716490340243,90.68424392469284
118.77860319908964,-293.26164833292137,91.13837880130137
128.7579466586459,-296.7370019719568,91.38612073060968
138.6820180899449,-298.3632452933484,91.44950434843578
148.5548775832802,-298.31958377668275,91.34640960183586
158.3805906396075,-296.75384776460663,91.09157887006472
168.16299199288625,-293.7896452442745,90.69733460449878
177.90560102000845,-289.53154964060036,90.17409895385993
187.61160537990315,-284.0689464746965,89.53077859367052
197.28387470992186,-277.47894242779955,88.7750554956807
