-42268.52480201238,35474.53806853753
-41297.60631993367,34659.67914418964
-40114.57136140537,33666.798061414775
-38742.186824139826,32515.002304644295
-37199.47922789918,31220.26018606332
-35502.605319907634,29796.1315151783
-33665.49294598019,28254.30546020364
-31700.325403281317,26605.007048890417
-29617.91743737116,24857.31273008195
-27428.01569502706,23019.402533570126
-25139.546876579825,21098.76833592684
-22760.830871631493,19102.39273807854
-20299.772589597098,17036.910062166422
-17764.044349382333,14908.759425012327
-15161.270271912905,12724.339492509689
-12499.22511142714,10490.175351978345
-9786.062645864871,8213.110192464286
-7030.593797342914,5900.538721815108
-4242.643383572184,3560.7065760337164
-1433.5292749078267,1203.1124595260808
1383.2665627136378,-1160.92867134026
4191.119897366338,-3517.464663016653
6968.778861276708,-5848.659544271681
9688.00591741388,-8130.814508793787
12309.63875508964,-10331.061958580214
14776.594793717313,-12401.494421402744
17000.459059365956,-14267.908210872372
18833.0638577301,-15805.951210685003
19997.383246234,-16783.124950835056
19881.816347176,-16686.133575354193
16695.510301604707,-14011.975069916083
3085.1461944212197,-2589.2584762215743
-16470.077650987918,13822.77709852643
-26852.676516961543,22536.539891208748
-33089.007352063134,27770.480669933804
-37198.455937460494,31219.401373133718
-39984.88685455259,33557.95825693208
-41851.321093959436,35124.39315827774
-43031.19092059826,36114.61785329798
-43673.27263636102,36653.49524198447
-43879.03691004562,36826.18621225528
-43721.27939967571,36693.78568885391
-43254.315227341234,36301.87851003207
-42519.96735772047,35685.56527037088
-41551.28767459452,34872.58529398789
-40374.97764206989,33885.348213331854
-39013.02457420257,32742.307234732994
-37483.84472917562,31458.918498548344
-35803.10549195673,30048.33110915475
-33984.33277091724,28521.89690231307
-32039.371401208165,26889.55684609478
-29978.743354475537,25160.141674136252
-27811.93438746324,23341.61246008021
-25547.630883984424,21441.259391002972
-23193.923078944837,19465.87232643929
-20758.487482492666,17421.893900778945
-18248.75953384973,15315.564425765844
-15672.107021765063,13153.067436398851
-13036.01557853659,10940.685369767074
-10348.299807688203,8684.976757342967
-7617.357894801305,6392.989911209759
-4852.494957173617,4072.534300455018
-2064.352925766632,1732.5413364961075
734.4937878092816,-616.435703838575
3528.6798529429666,-2961.5012201406107
6298.761914831389,-5286.337064725078
9019.204972163774,-7569.512577773103
11655.076666370445,-9781.710216510064
14156.30101063153,-11880.902905018787
16446.937840346047,-13803.35664092548
18403.274265203552,-15445.24339480501
19803.189669222927,-16620.144873511064
20186.520981220983,-16941.861831555565
18348.47937307523,-15399.255901844466
9617.887821017144,-8071.966770627853
-11306.691350464183,9489.32224676192
-24084.398249067475,20213.217909700692
-31381.720413932264,26337.61269632824
-36103.17071659654,30300.165666537578
-39302.96372005176,32985.6433179158
-41476.76577196565,34810.04159075095
-42900.23356993054,36004.709794214
-43744.25382490112,36713.067344088864
-44123.060339773394,37030.98679349962
-44117.364191768655,37026.206209834185
-43786.66535070129,36748.66189804131
-43176.33102623973,36236.429017214396
-42321.91886059579,35519.34988946319
-41251.94951706798,34621.36093936526
-39989.75828184988,33562.04668051116
-38554.77489989106,32357.713838296735
-36963.435189379,31022.156437016103
-35229.84820852263,29567.21573029498
-33366.29709493986,28003.200538586472
-31383.624586588143,26339.2108038038
-29291.537641769515,24583.39324654851
-27098.855195774297,22743.149299852706
-24813.716530526002,20825.309986748372
-22443.763633541344,18836.28896795201
-19996.308515098943,16782.222965485787
-17478.49532998525,14669.107825954707
-14897.467155473905,12502.938491644298
-12260.548468119749,10289.862147098658
-9575.457037379367,8036.356054244477
-6850.563755787577,5749.445619037664
-4095.227062843669,3436.985062079354
-1320.2423300050996,1108.0345721867507
1461.529929269932,-1226.6124582425339
4234.251658927863,-3553.663686382826
6977.7290127010765,-5856.171102538407
9665.239280959851,-8111.707243614728
12259.932003762851,-10289.344769465752
14708.507261209343,-12344.35086657525
16929.265670987817,-14208.158016640557
18787.2615075013,-15767.510852877713
20035.47878849993,-16815.09724629932
20146.679104956445,-16908.42389722555
17666.97402328604,-14827.291595341007
6677.183295721275,-5603.933284248464
-13997.850886225275,11747.921094186457
-25542.559289923087,21437.002974272495
-32335.783035725213,27138.325069314673
-36795.001873975714,30880.796072843543
-39838.378193471304,33434.99851091125
-41912.054283978665,35175.36446309671
-43269.320554164944,36314.471971494386
-44069.40209488771,36985.95324999286
-44419.80708304209,37280.036262114285
-44397.06733219714,37260.95156112714
-44057.93211852012,36976.326888174946
-43445.87315283448,36462.64657451128
-42595.09156242262,35748.61446531312
-41533.1055681311,34857.32566923582
-40282.48855993905,33807.72526623841
-38862.07627303202,32615.62144948741
-37287.83015752109,31294.410122252175
-35573.471405902754,29855.607015631158
-33730.95825879816,28309.248275057547
-31770.854215655283,26664.199487041704
-29702.6194010316,24928.400213002344
-27534.84766886629,23109.062982834053
-25275.4658819861,21212.84054343092
-22931.907934513038,19245.97190978762
-20511.27377866196,17214.415830791215
-18020.48259014536,15123.979335746957
-15466.429099265833,12980.44893775741
-12856.153058218111,10789.73286187656
-10197.034045678383,8558.02453798867
-7497.0278488603435,6292.000988244296
-4764.96749400687,3999.0754717337404
-2010.9634232163103,1687.7333393128583
753.0433031160028,-632.0036823658002
3512.4871097884866,-2947.9112004614635
6248.9945049946655,-5244.568966985961
8938.54649727791,-7501.818657730338
11548.48996783656,-9692.255618488718
14032.403130297887,-11776.919619738232
16320.658645904918,-13697.374799548066
18301.515562960645,-15359.840770186149
19778.59552009121,-16599.503838981105
20358.24486126788,-17085.983854933547
19066.430654782624,-16001.808041841014
12427.86101293763,-10430.28188654311
-7622.545239189915,6397.343473282027
-22218.94311203165,18647.604735747434
-30305.4301410543,25434.31880479752
-35480.39107480344,29777.487853336
-38995.10191111732,32727.265352000653
-41413.25043488669,34756.735324365356
-43040.042016362495,36122.0462775377
-44061.312252880016,36979.16372020496
-44599.69774462294,37431.01238802217
-44741.007400337956,37549.60878533146
-44548.015857598075,37387.637534574125
-44068.287440613305,36985.017758497226
-43338.90347306639,36372.87055334816
-42389.46717140335,35576.04089381439
-41244.09519682051,34614.769075001896
-39922.78496530787,33505.8382493415
-38442.38243867164,32263.386660744563
-36817.285946434684,30899.49833843074
-35059.970944507404,29424.643509068206
-33181.390720295676,27848.014894969638
-31191.289826833214,26177.790768718714
-29098.455627293006,24421.346065940954
-26910.926075723743,22585.426768622903
-24636.167224937006,20676.298881455004
-22281.231058022364,18699.880894466096
-19852.902586175587,16661.867237237057
-17357.844486038673,14567.849668109584
-14802.747788193887,12423.443741925676
-12194.498364486302,10234.428537185333
-9540.37148346147,8006.909939821092
-6848.271089984683,5747.521462460152
-4127.037783957886,3463.6827205077043
-1386.8616711536115,1163.9459238372197
1360.1430362527067,-1141.5218804872857
4099.108584277501,-3440.242691230781
6811.170498951635,-5716.3841957422455
9471.526283173522,-7949.130500120841
