2480.1585606502317,-2081.5128914279026
-4823.258891004599,4047.9974624984598
-11964.296089174717,10041.227581644855
-18824.290841607395,15798.588316021025
-25367.87178864249,21290.393684139166
-31587.962296862614,26510.70450778701
-37487.78513971574,31462.225551323103
-43074.105410102005,36150.63452757843
-48354.476153742304,40582.27045143979
-53336.070170152976,44763.15321006171
-58025.186190303066,48698.569114537895
-62427.05336208607,52392.90681119263
-66545.76832369903,55849.6044694045
-70384.28812536008,59071.14384104445
-73944.44207496294,62059.06020213324
-77226.94411600046,64813.95274120877
-80231.3961439236,67335.48734263747
-82956.2767874964,69622.38717118392
-85398.91193469704,71672.40793540007
-87555.42374823286,73482.29509807806
-89420.65459006309,75047.7200286866
-90988.06135504984,76363.1913211872
-92249.57422376465,77421.9362500618
-93195.41167725672,78215.7455184871
-93813.8405357811,78734.77186698477
-94090.86538296493,78967.2694176657
-94009.82535386251,78899.2552721289
-93550.86681739934,78514.0669517434
-92690.24617085383,77791.77725671633
-91399.39471238156,76708.40944535022
-89643.64194895407,75234.8657497295
-87380.43482419816,73335.43283409704
-84556.78932333404,70965.64301338162
-81105.52992920486,68069.1181562934
-76939.531449514,64572.7370463884
-71942.49587297306,60378.894710508044
-65953.33149674913,55352.39235069554
-58737.76216434266,49296.609941263814
-49931.79289937534,41906.05885428563
-38914.78117935144,32659.854888233636
-24479.747551053275,20545.0211587316
-4100.6682387909905,3441.5516562853163
14040.085089851089,-11783.366827698483
11789.730508097007,-9894.720615131298
5131.998236679777,-4307.111915306208
-2139.274414745745,1795.4203989373925
-9343.509672250691,7841.690504036218
-16298.250849849246,13678.56869690336
-22948.137771866746,19259.593061286338
-29278.93002038236,24572.812097812905
-35291.20300925839,29618.708731805495
-40990.86369001174,34402.24046716196
-46385.37209941427,38929.668259514896
-51482.151822959226,43207.22247217589
-56287.912416788364,47240.53420786088
-60808.37170165707,51034.40223943886
-65048.1569127251,54592.710048309265
-69010.78394195651,57918.408403251204
-72698.66680057609,61013.52330194239
-76113.13378792691,63879.16954093215
-79254.4384006309,66515.55987133052
-82121.75851644679,68922.00431384645
-84713.17989418209,71096.89631082743
-87025.66096909794,73037.68318023212
-89054.97596257906,74740.81836951226
-90795.6327638174,76201.69253649561
-92240.76097701947,77414.53959120763
-93381.96392850575,78372.31249045148
-94209.12615336438,79066.52166789585
-94710.16466744339,79487.02628509559
-94870.70774149332,79621.76463753803
-94673.6782261781,79456.40445346634
-94098.7485809311,78973.88551809794
-93121.61972288828,78153.81443601298
-91713.05235631274,76971.65165882146
-89837.54176645866,75397.5992846403
-87451.46450733201,73395.04563603568
-84500.41754971266,70918.33209728556
-80915.27614573264,67909.44461393217
